title,authors,year,venue,abstract,doi,url,source
Building trust in online trade-in programs with a blockchain-enabled system,Xiang Cheng Chu; Rui Wang; Yan Lin; Yantong Li,2022,Transportation Research Part E Logistics and Transportation Review,,10.1016/j.tre.2022.102833,https://doi.org/10.1016/j.tre.2022.102833,openalex
A Metaheuristic Approach for Encrypting Blockchain Data Attributes Using Ciphertext Policy Technique,Nabamita Deb; Mohamed A. Elashiri; T. Veeramakali; Abdul Wahab Rahmani; Sheshang Degadwala,2022,Mathematical Problems in Engineering,"Unlike public chains, the Alliance Blockchain Hyperledger Fabric has a member management service mechanism that may provide data isolation security at the channel level. However, because this data isolation security technique synchronizes plaintext data inside the channel, data leakage is still a possibility. Furthermore, in some fine-grained privacy protection circumstances, channel-based data access restriction is ineffective. In order to solve the data privacy security problems in the above-mentioned consortium chain superledger, a blockchain data attribute encryption scheme based on ciphertext policy is proposed. Combining the original Fabric Certificate Authority module in the Hyperledger, the proposed scheme can realize the user-level fine-grained security access to control blockchain data while also realizing the secure distribution of user attribute keys in the blockchain data attribute encryption scheme based on the ciphertext policy scheme. The security analysis of the scheme shows that the scheme achieves the security goals of attribute-based encryption user attribute private key secure distribution and data privacy protection. The scope of this research is that this study confirms that the solution’s architecture achieves fine-grained access control of private data on the Hyperledger Blockchain network and also the security objectives of secure transmission of user characteristic secret keys and data privacy protection. The performance analysis part also shows that the proposed scheme has good usability.",10.1155/2022/7579961,https://doi.org/10.1155/2022/7579961,openalex
TSBFT: A scalable and efficient leaderless byzantine consensus for consortium blockchain,Junfeng Tian; Junfeng Tian; Jin Tian; Jin Tian; Hongwei Xu,2022,Computer Networks,,10.1016/j.comnet.2022.109541,https://doi.org/10.1016/j.comnet.2022.109541,openalex
Decentralized Machine Autonomy for Manufacturing Servitization,Matevž Pustišek; Min Chen; Andrej Kos; Anton Kos,2022,Sensors,"Blockchain ecosystems are rapidly maturing and meeting the needs of business environments (e.g., industry, manufacturing, and robotics). The decentralized approaches in industries enable novel business concepts, such as machine autonomy and servitization of manufacturing environments. Introducing the distributed ledger technology principles into the machine sharing and servitization economy faces several challenges, and the integration opens new interesting research questions. Our research focuses on data and event models and secure upgradeable smart contract platforms for machine servitization. Our research indicates that with the proposed approaches, we can efficiently separate on- and off-chain data and assure scalability of the DApp without compromising the trust. We demonstrate that the secure upgradeable smart contract platform, which was adapted for machine servitization, supports the business workflow and, at the same time, assures common identification and authorization of all the participants in the system, including people, devices, and legal entities. We present a hybrid decentralized application (DApp) for the servitization of 3D printing. The solution can be used for or easily adapted to other manufacturing domains. It comprises a modular, upgradeable smart contract platform and off-chain machine, customer and web management, and monitoring interfaces. We pay special attention to the data and event models during the design, which are fundamental for the hybrid data storage and DApp architecture and the responsiveness of off-chain interfaces. The smart contract platform uses a proxy contract to control the access of smart contracts and role-based access control in function calls for blockchain users. We deploy and evaluate the DApp in a consortium blockchain network for performance and privacy. All the actors in the solution, including the machines, are identified by their blockchain accounts and are compeers. Our solution thus facilitates integration with the traditional information-communication systems in terms of the hybrid architectures and security standards for smart contract design comparable to those in traditional software engineering.",10.3390/s22010338,https://doi.org/10.3390/s22010338,openalex
Privacy Preserving Electronic Health Record with Consortium Blockchain,Adri Gautama; Adian Fatchur Rochim; Luhur Bayuaji,2022,,"Every patient has health record, it was written as statement of patient's conditions, treatments, and medications, and nowadays it is become digitalized, it can be copied and shared easily, but the nature of EHR is private, not for public, private between patients and healthcare provider. Privacy preserving can be done by implementing Blockchain network for storing EHR, only authorized users or nodes can access and write data to the network. New block in blockchain created as per consensus among nodes, every node can join a blockchain network if it is public, to meet a consensus required resources intensive cryptographic challenge, in private blockchain, only selected can join and involved in the network or specific transaction. In healthcare, data privacy is the main concerned, need a secure, scalable, and efficient blockchain hence implementing consortium blockchain is perfect match for EHR where multiple healthcare provider can operate in a single platform to conduct transaction or sharing EHR among members. This study analyzes 15 articles derived from IEEE Explore, Science Direct and Scopus by implementing screening with keyword Consortium Blockchain and EHR and proposing new blockchain model accommodating solution for challenges on access, storage, sharing, privacy, and performance.",10.1109/icitisee57756.2022.10057649,https://doi.org/10.1109/icitisee57756.2022.10057649,openalex
Antitampering Scheme of Evidence Transfer Information in Judicial System Based on Blockchain,Jingjing Guo; Xuliang Wei; Yuling Zhang; Jianfeng Ma; Huamin Gao; Libo Wang; Zhiquan Liu,2022,Security and Communication Networks,"In the process of handling criminal cases, it is crucial to avoid evidence tampering and ensure the integrity, consistency, and nonrepudiation of evidence transfer records, which is highly related to the fairness and credibility of the judiciary. To address this problem, we propose a consortium blockchain network to record evidence transfer events among different departments of China's judicial system. We design the format of a transaction and a block. In addition, the smart contracts for three types of transactions are also proposed. The Raft consensus algorithm is adopted to accomplish the consensus process. A security analysis shows that the proposed scheme can achieve the design goal (the integrity, consistency, and nonrepudiation of evidence transfer records stored in blockchain). Furthermore, a set of experiments were conducted to analyse the performance of the proposed scheme. The experiments results show that the throughput of the system is proportional to the send rate within a certain threshold. The latency decreases with increasing send rate if the send rate is within a certain threshold. Peer nodes in the system consume the most storage and communication cost. The values of block size and block generation interval time have a slight influence on the performance of the system.",10.1155/2022/5804109,https://doi.org/10.1155/2022/5804109,openalex
Efficient Mobile Vehicle Data Sharing Scheme Based on Consortium Blockchain,Yaping Tian; Chao Yang; Junjie Yang; Xinming Nie,2022,Applied Sciences,"Efficient data sharing schemes are one of the key technologies in the Internet of Vehicles (IoV). However, the insufficient willingness of vehicle users to provide data makes the traditional blockchain-based IoV network have low throughput. The income of IoV providers decreases when the vehicle density increases on the road. In this paper, we investigated a mobile vehicle data sharing scheme based on the consortium blockchain. In detail, the consortium blockchain was used to limit the degree of decentralization and openness, and the optimal revenue strategy approach between vehicles and data-demand devices was obtained through the Stackelberg game. The load test library based on Node.js was used to simulate and compare the data transmission performance of the proposed consortium blockchain with traditional blockchain schemes. Simulation results show that the proposed scheme had higher buyer’s revenue, and the block transmission performance was significantly higher than that of traditional blockchain schemes.",10.3390/app12126152,https://doi.org/10.3390/app12126152,openalex
An Efficient and Secure Trading Framework for Shared Charging Service Based on Multiple Consortium Blockchains,Zhe Sun; Peng Zhao; Chunping Wang; Xiaoli Zhang; Hongbing Cheng,2022,IEEE Transactions on Services Computing,"While electric vehicles are proliferating rapidly, the number of charging piles is only 1/16 of the number of electric vehicles, showing big tension between small supply of public charging piles and intense charging demand of electric vehicles. To alleviate the tension, it is highly desired to incorporate existing idle private charging piles into a shared charging service. However, existing solutions do not well implement the system due to some non-negligible issues, like poor consensus performance or lack of verification for outputs from blockchain networks. In the article, we propose an efficient and secure trading framework built atop multiple consortium blockchains. It devises a novel node voting mechanism so as to improve consensus efficiency. Meanwhile, it employs a publicly verifiable design based on the <inline-formula><tex-math notation=""LaTeX"">$(t,n)$</tex-math></inline-formula> Boneh-Lynn-Shacham (BLS) threshold signature technique, so as to enable entities outside the blockchain to verify the consistency between the output results with the valid consensus. Besides these novel system-level designs, it also introduces a fair and robust trading strategy running by smart contracts on the platform. Furthermore, we implemented a proof-of-concept system and conducted extensive experiments. The results show that the overall latency across chains is reduced by about 26% with the node voting mechanism and the transactions fees are comparable to recent popular cross-chain applications.",10.1109/tsc.2022.3216659,https://doi.org/10.1109/tsc.2022.3216659,openalex
Blockchain-Based Water-Energy Transactive Management With Spatial-Temporal Uncertainties,Pengfei Zhao; Shuangqi Li; Paul Jen‐Hwa Hu; Chenghong Gu; Shuai Lu; Shixing Ding; Zhidong Cao; Da Xie; Yue Xiang,2022,IEEE Transactions on Smart Grid,"Water resources are vital to the energy conversion process but few efforts have been devoted to the joint optimization problem which is fundamentally critical to the water-energy nexus for small-scale or remote energy systems (e.g., energy hubs). Traditional water and energy trading mechanisms depend on centralized authorities and cannot preserve security and privacy effectively. Also, their transaction process cannot be verified and is subject to easy tampering and frequent exposures to cyberattacks, forgery, and network failures. Toward that end, water-energy hubs (WEHs) offers a promising way to analyse water-energy nexus for greater resource utilization efficiency. We propose a two-stage blockchain-based transactive management method for multiple, interconnected WEHs. Our method considers peer-to-peer (P2P) trading and demand response, and leverages blockchain to create a secure trading environment. It features auditing and resource transaction record management via system aggregators enabled by a consortium blockchain, and entails spatial-temporal distributionally robust optimization (DRO) for renewable generation and load uncertainties. A spatial-temporal ambiguity set is incorporated in DRO to characterize the spatial-temporal dependencies of the uncertainties in distributed renewable generation and load demand. We conduct a simulation-based evaluation that includes robust optimization and the moment-based DRO as benchmarks. The results reveal that our method is consistently more effective than both benchmarks. Key findings include i) our method reduces conservativeness with lower WEH trading and operation costs, and achieves important performance improvements by up to 6.1%; and ii) our method is efficient and requires 18.7% less computational time than the moment-based DRO. Overall, this study contributes to the extant literature by proposing a novel two-stage blockchain-based WEH transaction method, developing a realistic spatial-temporal ambiguity set to effectively hedge against the uncertainties for distributed renewable generation and load demand, and producing empirical evidence suggesting its greater effectiveness and values than several prevalent methods.",10.1109/tsg.2022.3230693,https://doi.org/10.1109/tsg.2022.3230693,openalex
SEGBFT: A Scalable Consensus Protocol for Consortium Blockchain,Wu Jingwen; Ningkang Jiang,2022,,"Blockchain technology is moving towards the 3.0 era, and the consortium blockchain's commercial application value has become the main concern and research hotspot. Consensus protocol is used to solve the consistency problem of blockchain system, and it directly determines the performance, fault tolerance and correctness of blockchain, PBFT algorithm is the most used consensus algorithm in consortium blockchain, but it has the problems of poor scalability and does not support nodes to dynamically join or exit the system. In this paper, we propose the SEGBFT algorithm, which can reduce the communication complexity from to . In the simulation test, its throughput is close to twice that of PBFT algorithm, and the average transaction delay is less than half of that of PBFT algorithm. Moreover, the Byzantine Grouping Algorithm and reorganization mechanism proposed by SEGBFT realize the dynamic adjustment of the number of nodes in the blockchain network.",10.1145/3532640.3532643,https://doi.org/10.1145/3532640.3532643,openalex
Overview of batteries and battery management for electric vehicles,Wei Liu; Tobias Placke; K. T. Chau,2022,Energy Reports,"Popularization of electric vehicles (EVs) is an effective solution to promote carbon neutrality, thus combating the climate crisis. Advances in EV batteries and battery management interrelate with government policies and user experiences closely. This article reviews the evolutions and challenges of (i) state-of-the-art battery technologies and (ii) state-of-the-art battery management technologies for hybrid and pure EVs. The key is to reveal the major features, pros and cons, new technological breakthroughs, future challenges, and opportunities for advancing electric mobility. This critical review envisions the development trends of battery chemistry technologies, technologies regarding batteries, and technologies replacing batteries. Wherein, lithium-ion batteries, lithium-metal batteries (such as solid state batteries), and technologies beyond lithium (‘post-lithium’) will be actively explored in the next decades. Meanwhile, the data-driven electrothermal model is promising and identified with an impressive performance. Technologies of move-and-charge and wireless power drive will help alleviate the overdependence of batteries. Finally, future high-energy batteries and their management technologies will actively embrace the information and energy internet for data and energy sharing.",10.1016/j.egyr.2022.03.016,https://doi.org/10.1016/j.egyr.2022.03.016,openalex
A Blockchain-Based Cross-Domain Data Sharing Scheme for VANETs,Juhao Hu; Yuhan Yang; Jing Wu; Chengnian Long,2022,,"Recently, the rapid development of 5G communication technology enables the interaction and data sharing in the vehicular ad-hoc networks, which further improves the vehicular safety and travel efficiency. However, the current researches of vehicular data sharing and management only focus on a single domain, while fail to adapt to the multi-domain scenarios. Moreover, the issues of privacy preserving and resistance of attacks are also not considered. To this end, we propose a hierarchical data sharing and management system for vehicular ad-hoc networks by combining blockchain and trusted execution environments to achieve transparent data transmission and privacy preserving, wherein the consortium blockchain is regarded as the underlying platform, and the trusted execution environments using Intel SGX is leveraged to guarantee the secure execution of smart contract. Finally, the security analysis and performance evaluation are provided to show that our system can perform well in terms of privacy preserving and data sharing efficiency.",10.1145/3532640.3532656,https://doi.org/10.1145/3532640.3532656,openalex
(Retracted) Blockchain enabled secure image transmission and diagnosis scheme in medical cyber-physical systems,Padmavathi Udayakumar; Narendran Rajagopalan,2022,Journal of Electronic Imaging,"Medical cyber-physical systems (MCPSs) are life critical, context aware, networked systems of medical devices that are increasingly used in hospitals to achieve seamless high-quality healthcare. The design of the MCPS for the healthcare sector necessitates significant attention to achieving security. As the medical images need to be communicated regularly for timely and accurate diagnosis, medical images need to be secured by encryption and blockchain technologies. In this aspect, we present a blockchain enabled secure image transmission and diagnosis (BESITD) for the MCPS environment. The BESITD technique encompasses an image acquisition process that enables the wearable devices to capture the medical images. Then, the presented model executes an intrusion detection system using recurrent neural network to determine the presence of intruders in the MCPS. In addition, the block-wise encryption process takes place in which the medical image is partitioned into n blocks, each of which is individually encrypted using the signcryption technique. Moreover, a consortium blockchain technology is used to store the encrypted image along with the hash value of the original medical image to accomplish integrity and traceability. At the cloud server side, the disease diagnosis process takes place in different stages, namely, multilevel thresholding-based segmentation, MobileNet-based feature extraction, and optimal kernel extreme learning machine (OKELM)-based classification. Furthermore, a multiobjective political optimizer is designed for effective selection of threshold values and KELM parameters. A wide range of simulations was performed on two benchmark medical image datasets, and the experimentation results highlighted the promising performance of the BESITD technique over the recent techniques with the maximum accuracy of 0.9816.",10.1117/1.jei.31.6.062002,https://doi.org/10.1117/1.jei.31.6.062002,openalex
GBRM: a graph embedding and blockchain-based resource management framework for 5G MEC,Kai Lei; Hao Ye; Junjie Fang; Peiwu Chen; Liang‐Jie Zhang; Jing Xiao,2022,The Journal of Supercomputing,,10.1007/s11227-022-04528-x,https://doi.org/10.1007/s11227-022-04528-x,openalex
Designing a High Performance and High-Profit P2P Energy Trading System Using a Consortium Blockchain Network,Poonia Taheri Makhsoos; Behnam Bahrak; Fattaneh Taghiyareh,2022,,"Renewable energy generating systems can be used to supply some or all of electricity needs, using technologies like solar, wind, or micro hydropower systems. Trading this kind of decentralized energy is essential to owners of these local systems. Regional p2p energy trading systems provide a solution for this issue. Due to expanding the concept of decentralization and blockchain-based trading models, some studies in recent years have proposed such models for local surplus energy trading. In this paper, we propose a distributed energy-trading framework based on a consortium blockchain for p2p energy trading energy of renewable energy systems. Our proposed model uses Jointgraph, a novel Byzantine fault-tolerance consensus algorithm, and a DAG-based consortium energy blockchain framework, which highly improves the performance of the trading model. Furthermore, we use Belief Distorted Nash Equilibrium (BDNE) for pricing strategy to increase the profitability of the system for both buyers and sellers. The implemented simulation confirms that the proposed framework outperforms similar p2p trading models in terms of both performance and profitability and can be used in real local energy trading systems.",10.1109/iccke57176.2022.9960015,https://doi.org/10.1109/iccke57176.2022.9960015,openalex
The Confluence of Blockchain and 6G Network: Scenarios Analysis and Performance Assessment,Bo Li; Shuiguang Deng; Xueqiang Yan; Schahram Dustdar,2022,arXiv (Cornell University),"Emerging advanced applications, such as smart cities, healthcare, and virtual reality, demand more challenging requirements on sixth-generation (6G) mobile networks, including the need for improved secrecy, greater integrity, non-repudiation, authentication, and access control. While blockchain, with its intrinsic features, is generally regarded as one of the most disruptive technological enablers for 6G functional standards, there is no comprehensive study of whether, when, and how blockchain will be used in 6G scenarios. Existing research lacks performance assessment methodology for the use of blockchain in 6G scenarios. Therefore, we abstract seven fine-grained 6G possibilities from the application layer and investigate the why, what, and when issues for 6G scenarios in this work. Moreover, we provide a methodology for evaluating the performance and scalability of blockchain-based 6G scenarios. In conclusion, we undertake comprehensive experimental to assess the performance of the Quorum blockchain and 6G scenarios. The experimental results show that a consortium blockchain with the proper settings may satisfy the performance and scalability requiremen",10.48550/arxiv.2207.04744,https://doi.org/10.48550/arxiv.2207.04744,openalex
Privacy Data Management Mechanism Based on Blockchain and Federated Learning,Mingsen Mo; Shan Ji; Xiaowan Wang; Ghulam Mohiuddin; Yongjun Ren,2022,"Computers, materials & continua/Computers, materials & continua (Print)","Due to the extensive use of various intelligent terminals and the popularity of network social tools, a large amount of data in the field of medical emerged. How to manage these massive data safely and reliably has become an important challenge for the medical network community. This paper proposes a data management framework of medical network community based on Consortium Blockchain (CB) and Federated learning (FL), which realizes the data security sharing between medical institutions and research institutions. Under this framework, the data security sharing mechanism of medical network community based on smart contract and the data privacy protection mechanism based on FL and alliance chain are designed to ensure the security of data and the privacy of important data in medical network community, respectively. An intelligent contract system based on Keyed-Homomorphic Public Key (KH-PKE) Encryption scheme is designed, so that medical data can be saved in the CB in the form of ciphertext, and the automatic sharing of data is realized. Zero knowledge mechanism is used to ensure the correctness of shared data. Moreover, the zero-knowledge mechanism introduces the dynamic group signature mechanism of chosen ciphertext attack (CCA) anonymity, which makes the scheme more efficient in computing and communication cost. In the end of this paper, the performance of the scheme is analyzed from both asymptotic and practical aspects. Through experimental comparative analysis, the scheme proposed in this paper is more effective and feasible.",10.32604/cmc.2023.028843,https://doi.org/10.32604/cmc.2023.028843,openalex
Security Bootstrapping for Securing Data Plane and Control Plane in Named Data Networking,Chang-Seop Park; Wang-Seok Park; Samuel Woo,2022,IEEE Transactions on Network and Service Management,"Among several information-centric networking architectures envisioned thus far, named data networking (NDN) offers name-based forwarding, in-network caching, and content-based security. The original design of NDN security employs the PKI-based signature and encryption for content authenticity and access control. Several studies were conducted to reduce the computational complexity induced by the signatures and the number of message exchanges as well as to mitigate several denial-of-service attacks inherent in NDN. However, there exists no security bootstrapping method for securely distributing initial security parameters and cryptographic keys to each NDN entity, and the distribution was assumed to be performed out-of-band without any specifications. To address the design gap induced by the out-of-band method, this paper proposes a security architecture based on the consortium blockchain and bootstrapping procedures for NDN security. Based on this architecture, a symmetric-key-based authenticated encryption scheme is designed to replace the signature and public-key encryption, which can be applied to the data and control planes of the NDN. A (finite or infinite) one-way hash chain is employed to embed the source authentication functionality into the proposed scheme. The security of the proposed scheme is extensively analyzed under various adversarial scenarios, and its performance is evaluated and compared using mini-NDN. It is shown that the proposed scheme is a viable solution to enhance NDN security.",10.1109/tnsm.2022.3232359,https://doi.org/10.1109/tnsm.2022.3232359,openalex
"IoT-Equipped and AI-Enabled Next Generation Smart Agriculture: A Critical Review, Current Challenges and Future Trends",Sameer Qazi; Bilal A. Khawaja; Qazi Umar Farooq,2022,IEEE Access,"Smart agriculture techniques have recently seen widespread interest by farmers. This is driven by several factors, which include the widespread availability of economically-priced, low-powered Internet of Things (IoT) based wireless sensors to remotely monitor and report conditions of the field, climate, and crops. This enables efficient management of resources like minimizing water requirements for irrigation and minimizing the use of toxic pesticides. Furthermore, the recent boom in Artificial Intelligence can enable farmers to deploy autonomous farming machinery and make better predictions of the future based on present and past conditions to minimize crop diseases and pest infestation. Together these two enabling technologies have revolutionized conventional agriculture practices. This survey paper provides: (a) A detailed tutorial on the available advancements in the field of smart agriculture systems through IoT technologies and AI techniques; (b) A critical review of these two available technologies and challenges in their widespread deployment; and (c) An in-depth discussion about the future trends including both technological and social, when smart agriculture systems will be widely adopted by the farmers globally.",10.1109/access.2022.3152544,https://doi.org/10.1109/access.2022.3152544,openalex
Blockchain-based Collaborative Edge Intelligence for Trustworthy and Real-Time Video Surveillance,Mingjin Zhang; Jiannong Cao; Yuvraj Sahni; Qianyi Chen; Shan Jiang; Lei Yang,2022,IEEE Transactions on Industrial Informatics,"Trustworthy and real-time video surveillance aims to analyze the live camera streams in a privacy-preserving manner for the decision-making of various advanced services, such as pedestrian reidentification and traffic monitoring. In recent years, edge computing has been identified as a promising technology for trustworthy and real-time video surveillance because it keeps confidential video data locally and reduces the latency caused by massive data transmission. Generally, a single edge device can hardly afford the computation-intensive video analytics tasks. Most existing solutions incorporate cloud servers to handle the overloaded tasks. However, such an edge-cloud collaboration approach still suffers from unpredictable latency and privacy concerns because the remote cloud is centralized and distant from the cameras. In this work, we designed a blockchain-based collaborative edge intelligence (BCEI) approach for trustworthy and real-time video surveillance. In BCEI, geo-distributed edge devices form a peer-to-peer network to maintain a permissioned blockchain and share data and computation resources to perform computation-intensive video analytics tasks. The video analytics results are written on the blockchain in an immutable manner to guarantee trustworthiness. To reduce task execution time, we formulate and solve a joint stream mapping and task scheduling problem to schedule video streams and machine learning models among edge devices. A pedestrian reidentification prototype is implemented and deployed based on BCEI with the extensive performance evaluation, indicating the superiority of BCEI in latency reduction and system throughput improvement by leveraging collaboration among edge devices.",10.1109/tii.2022.3203397,https://doi.org/10.1109/tii.2022.3203397,openalex
Securing the access control policies to the Internet of Things resources through permissioned blockchain,Alessandra Rizzardi; Sabrina Sicari; Daniele Miorandi; Alberto Coen‐Porisini,2022,Concurrency and Computation Practice and Experience,"Abstract Security and privacy of information transmitted among the devices involved in an Internet of Things (IoT) network represent relevant issues in IoT contexts. Guaranteeing effective control and supervising access permissions to IoT applications is a complex task, mainly due to resources' heterogeneity and scalability requirements. The design and development of highly customizable access control policies, along with an efficient mechanism for ensuring that the rules applied by the IoT platform are not tampered with or violated, will undoubtedly have a significant impact on the diffusion of IoT‐based solutions. In such a direction, the article proposes the integration of a permissioned blockchain within an honest‐but‐curious (i.e., not trusted) IoT distributed middleware layer, which aims to guarantee the correct management of access to resources by the interested parties. The result is a robust and lightweight system, able to manage the data produced by IoT devices, support relevant security features, such as integrity and confidentiality, and resist different kinds of attacks. The use of blockchain will ensure the tamper‐resistance and synchronization of the distributed system, where various stakeholders own applications and IoT platforms. The methodology and the proposed architecture are validated employing a test‐bed.",10.1002/cpe.6934,https://doi.org/10.1002/cpe.6934,openalex
"ACA: Anonymous, Confidential and Auditable Transaction Systems for Blockchain",Chao Lin; Xinyi Huang; Jianting Ning; Debiao He,2022,IEEE Transactions on Dependable and Secure Computing,"The rapid development and wide application of blockchain not only highlight the significance of privacy protection (including anonymity and confidentiality) but also the necessity of auditability. While several ingenious schemes such as MiniLedger and traceable Monero supporting both privacy protection and auditability have been proposed, they either provide incomplete privacy protection (only achieving anonymity within a small set or only providing confidentiality but not anonymity), or involve additional auditing conditions such as reaching threshold transaction volume or requiring permissioned nodes to serve as the manager, or restrict to specific blockchain types such as Monero. To mitigate these issues, this article proposes a generic anonymous, confidential, and auditable transaction system (named ACA), which is compatible with both UTXO-based permissionless and permissioned blockchains. Core technologies of ACA include designed traceable anonymous key generation and publicly verifiable authorization mechanisms from existing cryptographic tools (i.e., public key encryption, partially homomorphic encryption, and accumulator) as well as the meticulous designed signatures of knowledge and smart contract. To demonstrate the entity of our proposal, we first prove its security including authenticity, anonymity, confidentiality and soundness, and then provide an instantiation to evaluate its performance. The final implementation and benchmarks show that our proposal can still gain performance advantage even adding more functionalities.",10.1109/tdsc.2022.3228236,https://doi.org/10.1109/tdsc.2022.3228236,openalex
Cloud Storage Data Access Control Scheme Based on Blockchain and Attribute-Based Encryption,Xiaodong Yang; Aijia Chen; Zhisong Wang; Shudong Li,2022,Security and Communication Networks,"Cloud storage is a popular model of the application in various fields, and the security of storage data and access permission have been widely considered. Attribute-based encryption (ABE) provides fine-grained user access control and ensures data confidentiality. However, current ABE access control schemes rely on trusted cloud servers and provide a low level of security. To solve these problems of traditional encryption schemes, we propose a blockchain-based and ABE cloud storage data access control scheme. In this article, blockchain and smart contract technology are the core elements to ensure data integrity and build a decentralized verification method for outsourcing results. This application can minimize the reliance on servers in the cloud environment. Based on the ciphertext-policy ABE algorithm, the proposed scheme supports a hidden access policy to avoid the risk of privacy leakage. In addition, we adopt outsourcing technology and predetected decryption algorithms to reduce the computational overhead of local and outsourced servers. Security analysis and performance evaluation show that our proposed scheme has high computational efficiency and satisfies the condition of indistinguishability under the chosen-ciphertext attacks.",10.1155/2022/2204832,https://doi.org/10.1155/2022/2204832,openalex
Implementing a multichain framework using hyperledger for supply chain transparency in a dynamic partnership: A feasibility study,Chi‐Chun Chou; Nen-Chen Richard Hwang; Chang-Wei Li; Tawei Wang; Yen-Yao Wang,2022,Computers & Industrial Engineering,,10.1016/j.cie.2022.108906,https://doi.org/10.1016/j.cie.2022.108906,openalex
Privacy Enabled Immunity Credential System on Blockchain,Harika Narumanchi; Lakshmi Padmaja Maddali; Nitesh Emmadi,2022,,"Immunity credentials for individuals are essential to ensure safety and security of communities in the current pandemic-stricken world. Immunity credentials can be employed to permit movement of only a certain class of individuals that are least prone to spreading infections, thus reducing the risk for the society as a whole. While the authenticity of the immunity credentials is extremely critical, it is also important to guarantee privacy and confidentiality of the individuals’ personal health information. In this paper, we present a blockchain based immunity credential system that allows users to authenticate immunity credentials in a verifiable manner. We leverage BLS aggregate signature that facilitates credential holders to selectively disclose credentials in a privacy preserving manner. Blockchain acts as single source of trust and ensures authenticity of claims. Our system enables users to reuse the tamper-evident verification status recorded on blockchain to authenticate to same verifiers without need for repeated cryptographic proof verification process. The protocol restricts any intermediaries/third-parties to use the identity or proof without authorization of the user. The protocol is fully automated through smart contracts and makes sure that credential verification is settled in near real time. We chose permissioned blockchain, Hyperledger Fabric (HLF) to implement our protocol as it befits the requirements of this problem and ensures smart contract development that supports user privacy, confidentiality, automated proof generation and verification of immunity credentials.",10.1109/comsnets53615.2022.9668579,https://doi.org/10.1109/comsnets53615.2022.9668579,openalex
Kriper: A blockchain network with permissioned storage,María Isabel Rojo-Rivas; Daniel Díaz-Sánchez; Florina Almenárez; Andrés Marín,2022,Future Generation Computer Systems,"Blockchain has been a revolution in the past few years. Beyond the new currencies that were created around different incarnations of the blockchain concept, there are many other contributions that provide interesting services as a data linked structure using a decentralized network that provide a high level of security. Companies have developed many projects to incorporate blockchain into their business logic pursuing to incorporate other related services as persistence of large volumes of data, privacy or anonymity of transactions, distributed data processing, security (confidentiality, integrity, and availability), document management or micro messages in real time. Nevertheless, as it will be discussed in this article, current blockchains do not meet the needs of companies in many aspects, leading to a scarce or superficial adoption. This article introduces Kriper, a blockchain that aims at meeting corporate world needs by responding with a community-based, open blockchain that may also be segregated and private for certain uses whereas it provides a permissioned distributed storage and micro message lightweight services.",10.1016/j.future.2022.08.006,https://doi.org/10.1016/j.future.2022.08.006,openalex
Overview of Applied Data Analytic Mechanisms and Approaches Using Permissioned Blockchains,Muhyidean Altarawneh; Mohammad Qatawneh; Wesam Almobaideen,2022,International Journal on Advanced Science Engineering and Information Technology,"Blockchain technology deployment has surged in diverse domains to secure and maintain valuable data. Wherever valuable data exists, the motivation of applying analytics emerges. However, this case is slightly different since it deals with a distributed system environment with security constraints such as privacy and confidentiality. This study aims to provide an overview of approaches that applied analytics over permissioned blockchains. Moreover, extract key features from these studies to report and discuss common features and best practices. This contributes to determining the requirements to apply analytics and outlines the remaining challenges. The research method was conducted in four phases. The initial phase states the goals and objectives. Subsequently, the analysis phase examines a group of research papers to extract key features from various studies. These features were divided into three categories: general aspects, data management, and an analytics perspective. Afterward, the outcomes are classified according to the findings and observations to point out common aspects and best practices. Finally, the evaluation of the research determines the requirements to apply data analytics over permissioned blockchains. Based on the findings and observations of these research papers. Most of the studies focused on off-chain analytics with the assistance of a third party. Also, most of the analytics types were descriptive and diagnostic, whereas fewer studies proposed predictive analytics. This explains the lack of existing approaches that use artificial intelligence and real-time analysis. The most used blockchain platform for analytics was Hyperledger fabric for multiple reasons mentioned in detail in this research.",10.18517/ijaseit.12.1.12827,https://doi.org/10.18517/ijaseit.12.1.12827,openalex
Computerized System to Audit and Sharing Feature of Medical Life History,Bhagyashree Hambarde; Priya Parkhi,2022,INTERNATIONAL JOURNAL OF NEXT-GENERATION COMPUTING,"Rapid technological evolve brings great changes. As technology advances, it replaces the old way of working or doing things. With the electronic format of paperwork, the efforts of organizations are greatly reduced. But it gives rise to new problems i.e. how to store, access and update the records. As the data is available online, it may affect data’s privacy and security. A healthcare domain greatly advances with new innovations. The documents can be saved easily and accessed everywhere. A patient and system can effectively use this system to access his medical records, medical history and currently prescribe medicines. It gives the patient as well as his family to easily access the data, sharing of medical reports and use signed prescriptions at the pharmacy anytime anywhere. The data should be available but need to take care of data security and privacy. The patient must be the owner of data. Using blockchain technology, data will be available in a decentralized manner. Using digitized signaturethe authentication of data can be verified. With the use of cryptography, data will be secure. While consensuses algorithm used for the reliability in a network. The system provides privacy using privacy agreement storage. Only with permission from the patient or authorized person the data can be used. The owner will be able to see, who is using his data and for what purpose. The system will be efficient to handle the data electronically as well as effective in confidentiality, authenticity and patient-centric.",10.47164/ijngc.v13i5.896,https://doi.org/10.47164/ijngc.v13i5.896,openalex
